country,description,points,price,variety,contains_location,country_from_location,keywords
US,"When this bottling is from a ripe vintage, it can be quite good. But the cool 2007 harvest has yielded a somewhat green wine. It has grapefruit and gooseberry flavors that veer into feline territory.",84,20.0,Sauvignon Blanc,False,None,"['ripe vintage', 'cool 2007 harvest', 'green wine', 'grapefruit', 'gooseberry', 'feline territory']"
US,"The aromas of lemon, soil and flowers are quite subdued. The flavors are restrained with impressive balance and the variety's often burly tannins well tamed.",89,32.0,Petite Verdot,False,None,"['aromas', 'lemon', 'soil', 'flowers', 'flavors', 'restrained', 'balance', 'tannins', 'tamed']"
US,"Coming from such a cool climate, this Cab isn't as opulent or ripe as, say, Napa. There's a wintergreen mint note alongside the sweet red cherry and black raspberry flavors, and a lightly elegant weight. It's a different kind of Cab, but a dry, good one, and very friendly with food.",87,35.0,Cabernet Sauvignon,True,US,"['cool climate', 'Cab', 'wintergreen mint', 'sweet red cherry', 'black raspberry', 'lightly elegant weight', 'dry', 'friendly with food']"
US,"Lots of ripe, jammy cherry, blackberry and chocolate fruit in this easy-drinking Cab. Shows some rusticity, though, in the raisiny finish and astringency of the tannins.",83,14.0,Cabernet Sauvignon,False,None,"['ripe', 'jammy', 'cherry', 'blackberry', 'chocolate', 'easy-drinking', 'rusticity', 'raisiny finish', 'astringency', 'tannins']"
Spain,"With aromas of milk-chocolate-covered cherries and forced oak, this smells overtly sweet and candied. This feels choppy and juicy, with red fruit flavors and buttery oak in the background. It turns sweeter and more buttery on the finish, but doesn't offer much complexity.",83,15.0,Grenache Blend,False,None,"['aromas', 'milk-chocolate-covered cherries', 'forced oak', 'sweet', 'candied', 'choppy', 'juicy', 'red fruit flavors', 'buttery oak', 'finish', 'complexity']"
Italy,"Sangiovese with 25% Merlot for added softness and dimension, this wine boasts pretty notes of cherry, blue flowers, toasted almonds and exotic spice. It has nice elegance overall but is a bit compact in the mouth.",87,15.0,Sangiovese,False,None,"['Sangiovese', 'Merlot', 'softness', 'dimension', 'cherry', 'blue flowers', 'toasted almonds', 'exotic spice', 'elegance', 'compact']"
Italy,"This luminous Pinot Grigio opens with simple aromas of stone fruit, melon and citrus and delivers fine levels of acidity and enough structure to carry forward with fish pasta or risotto. The wine performs nicely in the mouth thanks to its creamy texture.",86,20.0,Pinot Grigio,False,None,"['Pinot Grigio', 'aromas', 'stone fruit', 'melon', 'citrus', 'acidity', 'structure', 'fish pasta', 'risotto', 'creamy texture']"
US,"The most tannic and closed of Vine Cliff's magnificent array of '07 Cabernets. It's hard, with a bite of acidity, but it doesn't take much for the richness to explode. Blackberries, black currants, dark chocolate, butterscotch, sweet cinnamon spice, the list goes on and on. So rich and decadent, you can enjoy it now, but it will gather momentum over the next 6–8 years.",95,150.0,Cabernet Sauvignon,True,US,"['tannic', 'closed', 'acidity', 'richness', 'blackberries', 'black currants', 'dark chocolate', 'butterscotch', 'sweet cinnamon spice', 'rich', 'decadent', 'enjoy now', 'gather momentum', '6–8 years']"
Spain,"Mild salinic aromas bring lime and lychee. Feels standard and smooth enough, with sweet white fruit flavors that suggest peach. As a semi-dry, it always feels and tastes sugary.",84,9.0,Sparkling Blend,False,None,"['salinic aromas', 'lime', 'lychee', 'smooth', 'sweet white fruit', 'peach', 'semi-dry', 'sugary']"
Spain,"Fresh berry aromas carry some spice notes, while the palate is rugged and a little hot. Juicy berry flavors are forward but not overly evolved or complex, and the the finish is tight and aggressive. Spunky and clean, with honest flavors.",86,14.0,Tinto del Pais,False,None,"['fresh berry aromas', 'spice notes', 'rugged', 'hot', 'juicy berry flavors', 'not overly evolved', 'not complex', 'tight finish', 'aggressive', 'spunky', 'clean', 'honest flavors']"
France,"With 14 months' new wood aging, this wine is still all wood and toast. The wine does have weight, with the promise of blackberry fruits under the firm tannins. It is finely structured and should mature well.",89,18.0,Bordeaux-style Red Blend,False,None,"[""14 months' new wood aging"", 'wood', 'toast', 'weight', 'blackberry fruits', 'firm tannins', 'finely structured', 'mature well']"
US,"Erath's fresh and lightly fruity Pinot Gris is a bit more substantial than this new Pinot Blanc. Soft and fruity, this is a simple wine which does not challenge the palate in any way. All stainless steel fermented, it is the quintessential quaffer.",84,14.0,Pinot Blanc,True,US,"['Erath', 'fresh', 'lightly fruity', 'Pinot Gris', 'substantial', 'soft', 'simple wine', 'stainless steel fermented', 'quaffer']"
US,"Winemaker Denis Malbec has created a brilliantly delicious, crisp, dry yet richly textured version of the variety that opens with golden honey, dried apricot and lychee on the nose and mouth. Very minerally, the wine has a steely finish with smoky, oaky edges.",91,36.0,Sauvignon Blanc,False,None,"['Denis Malbec', 'brilliantly delicious', 'crisp', 'dry', 'richly textured', 'golden honey', 'dried apricot', 'lychee', 'minerally', 'steely finish', 'smoky', 'oaky edges']"
US,"A hearty Cabernet rich in cranberry and cassis with streaks of earthy cedar and a pleasant herbal undertone. The tannins are young still, pleading to wait until 2017–2019 in the bottle, or for some air before enjoying.",89,35.0,Cabernet Sauvignon,False,None,"['Cabernet', 'cranberry', 'cassis', 'earthy', 'cedar', 'herbal', 'tannins', '2017-2019', 'air']"
US,"Curiously perfumed with notes of roasted hazelnuts and fresh apples, this is a savory, dry Chardonnay. Full bodied in style with notes of nut oil and nut skins throughout, it ends with a hint of wood sap astringency on the finish.",83,15.0,Chardonnay,False,None,"['perfumed', 'roasted hazelnuts', 'fresh apples', 'savory', 'dry Chardonnay', 'full bodied', 'nut oil', 'nut skins', 'wood sap astringency', 'finish']"
Italy,"Thanks to its dense clay soils, the Brunate cru delivers wines with high color saturation and aromatic caliber. This Barolo offers layers of black fruit, plum, spice, tobacco, cola and dark chocolate. The wine is firm and finely textured with power, dimension and personality on the long finish.",94,88.0,Nebbiolo,True,Italy,"['Brunate', 'Barolo', 'dense clay soils', 'high color saturation', 'aromatic caliber', 'black fruit', 'plum', 'spice', 'tobacco', 'cola', 'dark chocolate', 'firm', 'finely textured', 'power', 'dimension', 'personality', 'long finish']"
Spain,"A wine searching for an identity. The nose deals menthol, licorice, grilled meat and molasses but little-to-no bright fruit. That heaviness transfers to the mouth, where marinated, baked flavors mix with green tomato. Fails to impress.",83,36.0,Tinto del Pais,False,None,"['menthol', 'licorice', 'grilled meat', 'molasses', 'bright fruit', 'marinated', 'baked flavors', 'green tomato', 'fails to impress']"
US,"A pale pink color introduces this wine, as do fairly weak aromas of bubble gum and freshly squeezed lime. This is one of three rosés made by Proulx, and they are all rather subtle in expression, this one delivering a bit of lime and decent amount of tannic grip to the palate. It would be a great match for anything rich in texture but light in flavor, as it could be easily overwhelmed.",86,24.0,Rosé,False,None,"['pale pink color', 'weak aromas', 'bubble gum', 'freshly squeezed lime', 'subtle expression', 'tannic grip', 'rich in texture', 'light in flavor']"
France,"For any serious fan of Rivesaltes, this is a must-have example. Aromas of dried apricot, toasted hazelnut, fig, ginger, sweet spice and candied orange rind fill the bouquet, while the mouth is silky and balanced—sweet and heady without being cloying. All of the aromas transition onto the palate alongside accents of walnut skins and shiitake mushroom. Soft salinity makes the long finish even more mouthwatering. Drink now, or continue to age. There are 869 bottles produced.",95,350.0,Red Blend,True,France,"['Rivesaltes', 'dried apricot', 'toasted hazelnut', 'fig', 'ginger', 'sweet spice', 'candied orange rind', 'silky', 'balanced', 'sweet', 'heady', 'walnut skins', 'shiitake mushroom', 'soft salinity', 'long finish', 'mouthwatering', 'age', '869 bottles']"
France,"Epineuil is a region between Burgundy and Chablis, producing light, fruity Pinot Noir. This perfumed and dusty wine does show some firm tannins. It is bright with red currant and raspberry fruits, with a fresh aftertaste.",87,23.0,Pinot Noir,True,France,"['Epineuil', 'Burgundy', 'Chablis', 'light', 'fruity', 'Pinot Noir', 'perfumed', 'dusty', 'firm tannins', 'bright', 'red currant', 'raspberry', 'fresh aftertaste']"
France,"This 12-year old shows signs of maturity, but retains freshness and liveliness as well. With its yeasty edge, toasty flavors and wonderful white fruits all in balance, it is finely balanced. The acidity is kept in check by the richness of the mature fruit. A very complete Champagne.",94,95.0,Chardonnay,True,France,"['12-year old', 'maturity', 'freshness', 'liveliness', 'yeasty edge', 'toasty flavors', 'white fruits', 'balance', 'acidity', 'richness', 'mature fruit', 'complete Champagne']"
US,"You sure can taste the sunny, fruity extract in this wine. It's massive in black cherry liqueur, cassis and mocha-choca flavors. It's also very soft, with a long, almost sweet finish.",85,29.0,Zinfandel,False,None,"['sunny', 'fruity', 'black cherry liqueur', 'cassis', 'mocha-choca', 'soft', 'long finish', 'sweet']"
US,"and sweet, with candied cherry, raspberry and carob flavors. Tasty enough, but seriously lacks the acidity to make this fruity wine come alive. From Cartlidge & Browne.",83,35.0,Pinot Noir,True,US,"['sweet', 'candied cherry', 'raspberry', 'carob flavors', 'lacks acidity', 'fruity wine', 'Cartlidge & Browne']"
France,"Just like the '07, this is a blend of 60% Grenache Bl;anc, 20% Marsanne and 20% Roussanne, featuring ripe melon and peach fruit wrapped around an underlying minerality. It's full and broad, yet manages to be refreshing despite its weightiness.",87,12.0,White Blend,False,None,"['Grenache Blanc', 'Marsanne', 'Roussanne', 'ripe melon', 'peach fruit', 'minerality', 'full', 'broad', 'refreshing', 'weightiness']"
France,"An intensely mineral expression of Sauvignon Blanc, crisp, full of citrus flavors, deliciously fresh, but also complex. The wine is concentrated into a steel spring of ripeness, ready to burst from the glass.",92,22.0,Sauvignon Blanc,False,None,"['intensely mineral', 'Sauvignon Blanc', 'crisp', 'citrus flavors', 'fresh', 'complex', 'concentrated', 'ripeness', 'burst from the glass']"
France,"This is grandiose, with ripe apricot and peach flavors—even a note of mango—that are allied to the wood notes. As a contrast, there is fine acidity and elegance, with a lemon zest edge that gives structure to this full, superripe, powerful effort.",93,125.0,Chardonnay,False,None,"['grandiose', 'ripe apricot', 'peach flavors', 'mango', 'wood notes', 'fine acidity', 'elegance', 'lemon zest', 'structure', 'full', 'superripe', 'powerful']"
Italy,"This hearty red wine from central Italy would pair well with grilled meat or veal wrapped in sage leaves and sliced prosciutto ham. Loads of red berries are followed by notes of exotic spice, leather, tobacco and firm tannins. Drink in 3–5 more years.",91,22.0,Red Blend,True,Italy,"['hearty red wine', 'central Italy', 'grilled meat', 'veal', 'sage leaves', 'prosciutto ham', 'red berries', 'exotic spice', 'leather', 'tobacco', 'firm tannins', 'drink in 3–5 years']"
US,"From Dijon clones, this sculpted, tight, compact Chardonnay feels as if it is shut in a cocoon. Give it time (and decanting) to unwrap, and it shows elegant tropical and stone fruits, caramel, vanilla cream and butter flavors, backed with moderate acids.",88,28.0,Chardonnay,True,France,"['Dijon clones', 'sculpted', 'tight', 'compact', 'Chardonnay', 'cocoon', 'decanting', 'elegant', 'tropical fruits', 'stone fruits', 'caramel', 'vanilla cream', 'butter flavors', 'moderate acids']"
US,"This debut blend somehow reaches 15% alcohol, not easy to do with Yakima Valley Sangiovese. It's a solid effort, which opens well—supple and polished, with pretty flavors of mixed plum and berry. It's silky, smooth and there's plenty of tangy fruit. The finish gets a little too hot, but that's a minor quibble in a wine that gives you this much flavor at this price. The finish keeps getting more and more interesting, piling on smoked ham and spicy clove as it goes.",90,20.0,Red Blend,True,US,"['debut blend', '15% alcohol', 'Yakima Valley', 'Sangiovese', 'solid effort', 'supple', 'polished', 'mixed plum', 'berry', 'silky', 'smooth', 'tangy fruit', 'finish', 'hot', 'flavor', 'price', 'smoked ham', 'spicy clove']"
US,"Texture is the name of the game here. We're talking pure velvet, the way the wine glides over the palate with hardly a wrinkle. Beyond the mouthfeel are flavors so complex, they're hard to describe. The blend consists of Cabernet Sauvignon, with contributions from Cab Franc, Malbec and Petit Verdot, and each grape brings its own distinction, as does 100% new oak. It's approachable now for the softness, and should glide through the next 6–8 years with ease. Expensive, yes, and only 344 cases were produced, but it's worth the search.",95,90.0,Cabernet Sauvignon,False,None,"['texture', 'velvet', 'palate', 'flavors', 'Cabernet Sauvignon', 'Cab Franc', 'Malbec', 'Petit Verdot', 'new oak', 'approachable', 'softness', '6–8 years', 'expensive', '344 cases', 'worth the search']"
